type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	38.933630000	-120.049753000	1913.3						
T	38.906439000	-120.044330000	1982.9						
T	38.903250000	-120.035370000	2053.2						
T	38.886983000	-120.031644000	1941.2						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	38.886983000	-120.031644000	1941.2	#0071cc	4	1.00		Y04450	
T	38.888640000	-120.026836000	1932.8						
T	38.875662000	-120.005918000	1912.9						
T	38.857948000	-120.012151000	1931.2						
T	38.847463000	-120.028107000	1938.3						
T	38.795768000	-120.010110000	2113.2						
T	38.789571000	-119.999355000	2231.3						
T	38.788477000	-119.947006000	2361.4						
T	38.793130000	-119.922612000	2220.3						
T	38.776330000	-119.918868000	2153.7						
T	38.765093000	-119.864808000	1926.4						
T	38.775601000	-119.823718000	1717.9						
T	38.694921000	-119.780245000	1686.4						
T	38.698869000	-119.771167000	1700.3						
T	38.660504000	-119.726433000	1735.0						
T	38.665910000	-119.698062000	1875.1						
T	38.656640000	-119.665756000	2172.3						
T	38.669080000	-119.666760000	2239.0						
T	38.673537000	-119.656778000	2335.3						
T	38.664195000	-119.640331000	2457.6						
T	38.675400000	-119.621467000	2541.0						
T	38.680799000	-119.593033000	2422.6						
T	38.661384000	-119.595955000	2199.2						
T	38.660899000	-119.585800000	2116.7						
T	38.655870000	-119.597203000	2032.5						
T	38.649514000	-119.568687000	1805.6						
T	38.642652000	-119.527559000	1554.2						
T	38.518295000	-119.482562000	1634.3						
T	38.511911000	-119.449882000	1678.5						
T	38.465840000	-119.463272000	1788.5						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	38.465840000	-119.463272000	1788.5	#0057cc	4	1.00		Y04480	
T	38.379940000	-119.450260000	2010.6						
T	38.348377000	-119.452127000	2109.7						
T	38.343518000	-119.450805000	2124.3						
T	38.353314000	-119.424562000	2178.1						
T	38.348637000	-119.364878000	2292.0						
T	38.345089000	-119.324846000	2221.7						
T	38.292004000	-119.308690000	2046.7						
T	38.257667000	-119.271090000	1984.7						
T	38.255167000	-119.223032000	1973.6						
T	38.210667000	-119.230839000	2002.0						
T	38.183976000	-119.198309000	2069.6						
T	38.175345000	-119.194708000	2081.9						
T	38.139393000	-119.184416000	2298.0						
T	38.088034000	-119.182173000	2480.8						
T	38.074793000	-119.177660000	2401.7						
T	38.083829000	-119.159030000	2259.9						
T	38.069283000	-119.169817000	2141.1						
T	38.045311000	-119.160716000	2106.9						
T	38.004013000	-119.153081000	1968.4						
T	37.950382000	-119.113050000	2083.5						
T	37.931710000	-119.175111000	2301.2						
T	37.952845000	-119.225153000	2747.0						
T	37.935677000	-119.232101000	2890.2						
T	37.938237000	-119.248524000	2902.9						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	37.938237000	-119.248524000	2902.9	#003dcc	4	1.00		Y04490	
T	37.879529000	-119.276127000	2879.3						
T	37.877052000	-119.352681000	2621.3						
T	37.881498000	-119.400579000	2627.2						
T	37.811095000	-119.484297000	2565.4						
T	37.814438000	-119.579959000	2513.6						
T	37.851399000	-119.573318000	2272.8						
T	37.857674000	-119.644118000	2494.2						
T	37.819384000	-119.714245000	2188.5						
T	37.789219000	-119.725272000	2090.7						
T	37.766777000	-119.773383000	2142.3						
T	37.755608000	-119.771795000	2069.5						
T	37.758544000	-119.804900000	1887.5						
T	37.752502000	-119.797498000	1876.9						
T	37.743507000	-119.757472000	1724.3						
T	37.713575000	-119.731965000	1455.1						
T	37.717520000	-119.723150000	1425.9						
T	37.721401000	-119.720017000	1410.6						
T	37.727737000	-119.713849000	1328.0						
T	37.725530000	-119.703810000	1312.1						
T	37.723470000	-119.698160000	1302.9						
T	37.719397000	-119.682626000	1170.2						
T	37.719111000	-119.682355000	1164.2						
T	37.716901000	-119.666192000	1181.2						
T	37.714771000	-119.664652000	1188.6						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	37.714771000	-119.664652000	1188.6	#0023cc	4	1.00		Y04500	
T	37.717695000	-119.651928000	1198.6						
T	37.712555000	-119.661614000	1257.9						
T	37.715720000	-119.677690000	1352.2						
T	37.714560000	-119.686560000	1573.9						
T	37.716043000	-119.707113000	1485.2						
T	37.652253000	-119.703211000	1845.6						
T	37.641834000	-119.685716000	1754.0						
T	37.563236000	-119.693267000	1365.5						
T	37.535520000	-119.656116000	1215.2						
T	37.524106000	-119.618034000	1428.6						
T	37.507913000	-119.635140000	1558.0						
T	37.507108000	-119.632097000	1559.7						
T	37.461585000	-119.643922000	1479.8						
T	37.443957000	-119.653409000	1435.9						
T	37.416184000	-119.626405000	1185.9						
T	37.382700000	-119.630210000	956.6						
T	37.367078000	-119.630344000	871.7						
T	37.339847000	-119.586326000	1060.0						
T	37.335609000	-119.581974000	1040.3						
T	37.329483000	-119.583178000	1047.6						
T	37.313733000	-119.571667000	1036.2						
T	37.315124000	-119.560857000	1036.9						
T	37.305129000	-119.540814000	1039.9						
T	37.294273000	-119.532793000	1037.3						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	37.294273000	-119.532793000	1037.3	#0009cc	4	1.00		Y04520	
T	37.260732000	-119.536611000	972.1						
T	37.256441000	-119.521594000	891.9						
T	37.229318000	-119.509617000	802.2						
T	37.219223000	-119.508763000	840.3						
T	37.218547000	-119.507346000	838.0						
T	37.204535000	-119.498205000	782.4						
T	37.164014000	-119.517015000	432.2						
T	37.148723000	-119.503011000	304.6						
T	37.147731000	-119.503824000	301.9						
T	37.125084000	-119.517443000	564.7						
T	37.102800000	-119.504260000	687.3						
T	37.079755000	-119.485619000	609.0						
T	37.042725000	-119.498851000	512.4						
T	37.046135000	-119.473622000	542.4						
T	37.044599000	-119.472489000	542.6						
T	37.042317000	-119.472136000	546.9						
T	37.005430000	-119.406021000	544.5						
T	36.992854000	-119.413753000	475.5						
T	36.972725000	-119.386551000	623.1						
T	36.965949000	-119.352794000	590.0						
T	36.933163000	-119.352292000	413.6						
T	36.933678000	-119.342956000	414.3						
T	36.916270000	-119.309290000	497.6						
T	36.904578000	-119.293716000	312.3						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	36.904578000	-119.293716000	312.3	#1100cc	4	1.00		Y04530	
T	36.905274000	-119.295803000	313.1						
T	36.892716000	-119.298735000	356.4						
T	36.870512000	-119.285332000	364.0						
T	36.873550000	-119.348517000	369.1						
T	36.861234000	-119.348562000	382.5						
T	36.861923000	-119.350805000	369.1						
T	36.840485000	-119.371562000	196.6						
T	36.822499000	-119.365615000	174.7						
T	36.820934000	-119.382679000	163.6						
T	36.811406000	-119.383452000	161.0						
T	36.815664000	-119.377220000	212.5						
T	36.817889000	-119.346070000	175.3						
T	36.772550000	-119.269035000	350.8						
T	36.758364000	-119.235778000	524.2						
T	36.743473000	-119.235865000	478.8						
T	36.754583000	-119.211898000	433.0						
T	36.756524000	-119.164539000	558.9						
T	36.746817000	-119.164007000	540.7						
T	36.734208000	-119.112534000	609.8						
T	36.702706000	-119.093140000	783.9						
T	36.700217000	-119.068412000	884.5						
T	36.692789000	-119.053737000	940.5						
T	36.689782000	-119.048108000	958.3						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	36.689782000	-119.048108000	958.3	#2b00cc	4	1.00		Y04540	
T	36.682062000	-119.022317000	1153.9						
T	36.697211000	-119.013605000	1250.0						
T	36.692233000	-119.007554000	1300.3						
T	36.714337000	-118.987766000	1514.4						
T	36.719694000	-119.000176000	1651.2						
T	36.723518000	-118.991118000	1712.2						
T	36.713209000	-118.971771000	1837.6						
T	36.717830000	-118.963388000	1898.9						
T	36.722983000	-118.970296000	1940.1						
T	36.723984000	-118.955461000	2016.6						
T	36.718572000	-118.955100000	2001.7						
T	36.721224000	-118.908128000	2108.7						
T	36.704171000	-118.879401000	2262.6						
T	36.697249000	-118.878359000	2314.2						
T	36.700854000	-118.868131000	2251.7						
T	36.688821000	-118.871212000	2199.1						
T	36.687964000	-118.858443000	2133.0						
T	36.663716000	-118.846440000	1991.1						
T	36.664766000	-118.832145000	1968.9						
T	36.650326000	-118.835184000	2046.2						
T	36.646433000	-118.804819000	2055.9						
T	36.619406000	-118.809500000	2239.8						
T	36.604601000	-118.804730000	2141.4						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	36.604601000	-118.804730000	2141.4	#4500cc	4	1.00		Y04550	
T	36.617207000	-118.784375000	2123.8						
T	36.604466000	-118.734213000	2027.9						
T	36.553270000	-118.773759000	1858.5						
T	36.559405000	-118.788674000	1661.3						
T	36.541557000	-118.785615000	1488.8						
T	36.545375000	-118.780353000	1448.5						
T	36.536201000	-118.782222000	1323.5						
T	36.541859000	-118.779373000	1262.9						
T	36.533178000	-118.770962000	1114.7						
T	36.535246000	-118.777944000	1068.7						
T	36.520209000	-118.771281000	820.8						
T	36.516064000	-118.800024000	642.5						
T	36.479200000	-118.839290000	388.7						
T	36.466810000	-118.859240000	356.8						
T	36.447797000	-118.901082000	259.0						
T	36.388349000	-118.946829000	215.2						
T	36.405041000	-118.996543000	229.8						
T	36.395216000	-119.021802000	152.2						
T	36.325567000	-119.079346000	141.3						
T	36.324842000	-119.075726000	142.6						
T	36.286427000	-119.063515000	159.8						
T	36.268781000	-119.038134000	173.5						
T	36.267802000	-118.992285000	205.0						
T	36.280187000	-118.954886000	268.6						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	36.280187000	-118.954886000	268.6	#5f00cc	4	1.00		Y04560	
T	36.267974000	-118.917320000	334.7						
T	36.237702000	-118.898840000	447.9						
T	36.231071000	-118.863879000	652.7						
T	36.224335000	-118.869330000	700.0						
T	36.229685000	-118.857777000	815.0						
T	36.233129000	-118.852755000	773.0						
T	36.224325000	-118.826444000	597.8						
T	36.220076000	-118.816627000	547.7						
T	36.185532000	-118.798857000	425.0						
T	36.139012000	-118.807649000	325.1						
T	36.133715000	-118.772951000	399.6						
T	36.144799000	-118.763200000	481.9						
T	36.162273000	-118.709592000	751.9						
T	36.156528000	-118.663502000	1140.0						
T	36.136353000	-118.619299000	1446.5						
T	36.151636000	-118.605318000	1631.7						
T	36.149397000	-118.577185000	1802.2						
T	36.122632000	-118.542992000	2143.1						
T	36.112710000	-118.540460000	2205.7						
T	36.083408000	-118.534639000	2156.7						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	36.083408000	-118.534639000	2156.7	#7900cc	4	1.00		Y04570	
T	35.981812000	-118.585140000	1843.6						
T	35.957226000	-118.614812000	1910.2						
T	35.951471000	-118.613758000	1943.8						
T	35.950572000	-118.612510000	1935.4						
T	35.963959000	-118.566257000	1656.5						
T	35.982713000	-118.542869000	1469.1						
T	35.968350000	-118.486550000	1145.9						
T	35.962513000	-118.476747000	1144.8						
T	35.924005000	-118.496819000	1084.2						
T	35.868548000	-118.448498000	962.7						
T	35.826279000	-118.462828000	900.7						
T	35.792916000	-118.447802000	847.0						
T	35.755895000	-118.417686000	827.0						
T	35.754788000	-118.425122000	811.9						
T	35.747583000	-118.421974000	803.1						
T	35.708699000	-118.445406000	818.9						
T	35.706768000	-118.456521000	819.4						
T	35.643249000	-118.486645000	784.3						
T	35.628205000	-118.478581000	825.1						
T	35.626694000	-118.474037000	810.1						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	35.626694000	-118.474037000	810.1	#9300cc	4	1.00		Y05590	
T	35.590069000	-118.495147000	814.8						
T	35.575729000	-118.504426000	1006.4						
T	35.580682000	-118.504802000	1051.4						
T	35.569282000	-118.506991000	1154.5						
T	35.534850000	-118.511020000	916.2						
T	35.485325000	-118.526473000	1072.2						
T	35.457816000	-118.530207000	1302.1						
T	35.437989000	-118.525872000	1116.4						
T	35.416999000	-118.536987000	1032.4						
T	35.417026000	-118.541246000	1034.7						
T	35.383700000	-118.555139000	1000.3						
T	35.362698000	-118.552064000	1204.6						
T	35.330481000	-118.586673000	848.0						
T	35.337391000	-118.584621000	776.7						
T	35.332438000	-118.589284000	715.0						
T	35.304792000	-118.583770000	472.5						
T	35.289599000	-118.628761000	397.2						
T	35.288303000	-118.628224000	400.7						
T	35.291688000	-118.642808000	407.1						
T	35.276964000	-118.689422000	499.3						
T	35.269957000	-118.682407000	548.7						
T	35.261883000	-118.659626000	565.3						
T	35.263800000	-118.631870000	639.5						
T	35.223520000	-118.566930000	783.1						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	35.223520000	-118.566930000	783.1	#ad00cc	4	1.00		Y05600	
T	35.224056000	-118.566256000	779.0						
T	35.220710000	-118.557380000	799.1						
T	35.220160000	-118.558164000	805.1						
T	35.215902000	-118.555098000	829.7						
T	35.193047000	-118.525240000	1014.1						
T	35.173240000	-118.498997000	1215.1						
T	35.144191000	-118.494757000	1163.5						
T	35.146122000	-118.489008000	1158.7						
T	35.134610000	-118.479590000	1189.8						
T	35.131760000	-118.467350000	1199.9						
T	35.109473000	-118.467760000	1271.0						
T	35.109601000	-118.396653000	1245.3						
T	35.061396000	-118.389180000	1472.9						
T	35.052144000	-118.358487000	1262.7						
T	35.017340000	-118.349716000	1188.5						
T	34.958149000	-118.292130000	908.0						
T	34.950901000	-118.291725000	888.0						
T	34.863653000	-118.290997000	748.3						
T	34.863566000	-118.290995000	748.2						
T	34.820008000	-118.290353000	742.6						
T	34.776363000	-118.290138000	744.5						
T	34.674655000	-118.289153000	753.9						
T	34.674785000	-118.218900000	727.2						
T	34.630897000	-118.218778000	805.1						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	34.630897000	-118.218778000	805.1	#c700cc	4	1.00		Y05620	
T	34.621782000	-118.218469000	834.9						
T	34.601742000	-118.174227000	828.3						
T	34.584275000	-118.173326000	840.2						
T	34.587232000	-118.147572000	822.5						
T	34.545826000	-118.141178000	950.7						
T	34.542815000	-118.107534000	863.1						
T	34.521879000	-118.097534000	907.5						
T	34.509512000	-118.110845000	980.4						
T	34.477719000	-118.118306000	991.5						
T	34.446344000	-118.102255000	1152.3						
T	34.398676000	-118.070558000	1401.7						
T	34.391694000	-118.081124000	1494.8						
T	34.385584000	-118.099286000	1355.6						
T	34.329254000	-118.119803000	1019.2						
T	34.315070000	-118.135860000	968.0						
T	34.296827000	-118.161521000	993.5						
T	34.287061000	-118.180719000	997.1						
T	34.270177000	-118.153453000	1111.6						
T	34.258461000	-118.105216000	1409.6						
T	34.272973000	-118.043372000	1406.0						
T	34.285885000	-117.992806000	1561.5						
T	34.309023000	-118.015958000	1622.2						
T	34.345191000	-117.987730000	1759.0						
T	34.343219000	-117.982221000	1801.5						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	34.343219000	-117.982221000	1801.5	#cc00b7	4	1.00		Y05630	
T	34.352043000	-117.945307000	2053.3						
T	34.351287000	-117.934179000	2143.5						
T	34.342123000	-117.920153000	2043.3						
T	34.355922000	-117.877373000	2018.9						
T	34.361801000	-117.870144000	2041.8						
T	34.362530000	-117.864280000	2083.0						
T	34.360720000	-117.860980000	2071.0						
T	34.356909000	-117.850943000	2026.6						
T	34.357029000	-117.850546000	2033.0						
T	34.344741000	-117.820775000	2240.1						
T	34.377432000	-117.780868000	2183.3						
T	34.373351000	-117.752416000	2005.6						
T	34.372376000	-117.710113000	2247.3						
T	34.378922000	-117.690654000	2091.8						
T	34.366189000	-117.653028000	1881.2						
T	34.356349000	-117.615250000	1745.7						
T	34.350041000	-117.617092000	1818.6						
T	34.322680000	-117.560464000	1457.5						
T	34.301637000	-117.511202000	1126.7						
T	34.315769000	-117.494992000	1005.8						
T	34.312811000	-117.467937000	1004.5						
T	34.330172000	-117.442565000	1084.4						
T	34.322748000	-117.398529000	1069.2						
T	34.312366000	-117.346211000	989.5						

type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
T	34.312366000	-117.346211000	989.5	#cc009d	4	1.00		Y05650	
T	34.299391000	-117.336586000	1064.0						
T	34.287847000	-117.355413000	1035.6						
T	34.279114000	-117.346714000	1099.5						
T	34.269831000	-117.289017000	1121.9						
T	34.259528000	-117.286404000	1370.6						
T	34.259119000	-117.304630000	1357.4						
T	34.247003000	-117.300382000	1351.4						
